,Unnamed: 0,Date,User,Tweet,English
547,547,2022-09-18 22:30:57+00:00,Rog8Y,"#ウィーラブ山陰
#鳥取市河原町北村かわはら三滝荘
#シャワークライミング
#鳥取観光

鳥取でも楽しく遊べたけど
そろそろ県外出たい😅
でもコロナになったら大変だし
周りにも迷惑かけてしまうと思うと
気持ちよく県外に遊びに出れない😭

川遊びで飛び込んで、滑り落ちて
スッキリした😊 https://t.co/hvbKzXJkLT","#we love sanin
#Kawahara Mitakiso, Kitamura, Kawaramachi, Tottori City
#shower climbing
#Tottori sightseeing

I had fun playing in Tottori
I want to go out of the prefecture soon😅
But when it comes to corona, it will be difficult
If you think that you will cause trouble to those around you
I can't go out to play outside the prefecture comfortably 😭

Playing in the river, jumping in and sliding down
Refreshed 😊 https://t.co/hvbKzXJkLT"
548,548,2022-09-18 22:17:55+00:00,Rog8Y,"#ウィーラブ山陰
#燕趙園
#花回廊
#遊楽隣工房
#和紙ランプ
#鳥取観光

コロナ禍になってあまり遠出しなくなったけど
前に家族でよく行った花回廊に行ってきた🚗
お父さん、お母さんも楽しそうでよかった✨
私は久々の遠出だったので少し疲れた😅 https://t.co/vLeWMUNyjX","#we love sanin
#Yen Zhaoyuan
#flower corridor
#Yuraku Neighbor Workshop
#Japanese paper lamp
#Tottori sightseeing

Due to the corona crisis, I don't go out much
I went to Hanakairo, which I often went to with my family before🚗
I'm glad mom and dad had fun too✨
I was a little tired because it was a long trip 😅 https://t.co/vLeWMUNyjX"
549,549,2022-09-18 22:10:33+00:00,Rog8Y,"#ウィーラブ山陰
#とっておきいちご
#鳥取観光

ウィーラブで半額💰
いつもの値段ならもとをとるのに満腹になるまで食べるのに

今回は程よく満腹で終われたのでよかった🍓✨✨ https://t.co/ClF24UIz7S","#we love sanin
#Special Strawberry
#Tottori sightseeing

Half price at WeLove 💰
If it's the usual price, you'll get your money's worth, but you'll eat until you're full

I'm glad I finished with a moderately full stomach this time 🍓✨✨ https://t.co/ClF24UIz7S"
550,550,2022-09-18 22:01:50+00:00,Rog8Y,"#ウィーラブ山陰 
#鳥取観光
#湯梨浜町千年亭

ウィーラブで半額になった🤗❤️
わざわざ県内の旅館に泊まらんでもって思ったけど
行ったら行ったで観光気分楽しめた♨️ https://t.co/MLt4iAEAtt","#we love sanin
#Tottori sightseeing
#Yurihamacho Sennen-tei

Half price at We Love 🤗❤️
I thought I'd go out of my way to stay at a ryokan in the prefecture, but
I went when I went and enjoyed the sightseeing feeling ♨️ https://t.co/MLt4iAEAtt"
551,551,2022-09-18 21:35:30+00:00,Rog8Y,"#ウィーラブ山陰
#鹿野蕎麦打ち道場
#鳥取観光

ウィーラブ活用中🍀
 安く体験できるから幸せ😊
県内でいろいろ遊べるから楽しい🎀
普段ならしないことができるから嬉しい✨ https://t.co/PfFAJP6GeV","#we love sanin
#Kano soba making dojo
#Tottori sightseeing

We love in use 🍀
 I'm happy because I can experience it cheaply 😊
It's fun because I can play various things in the prefecture 🎀
I'm happy because I can do things that I don't usually do✨ https://t.co/PfFAJP6GeV"
552,552,2022-09-18 21:28:30+00:00,Rog8Y,"#陶芸
#鳥取観光
#ウィーラブ山陰

ウィーラブで安くなるので倉吉の陶芸
屋さんに３回行ってきた✨
お気に入りの植木鉢ができたり
お皿ができた✨ https://t.co/7L54ukCLbY","#pottery
#Tottori sightseeing
#we love sanin

Kurayoshi's pottery because it's cheaper with We Love
I've been to the shop 3 times✨
You can make your favorite flowerpot
A plate is ready ✨ https://t.co/7L54ukCLbY"
553,553,2022-09-18 15:02:58+00:00,nor_ns_nf,"9/17(土)は2022年結成のDrain Dust（D.D.）初の遠征（鳥取）でした。
楽しかった一夜明け、ノープレッシャーで鳥取観光も楽しみました🐫 https://t.co/QtPH6hlxmG","September 17th (Sat) was the first expedition (Tottori) of Drain Dust (D.D.), which was formed in 2022.
It was a fun day, and I enjoyed sightseeing in Tottori without pressure 🐫 https://t.co/QtPH6hlxmG"
554,554,2022-09-18 06:30:23+00:00,sand_pal,"[お知らせ]
台風14号の接近に備え、本日(9/19)より屋外展示作品(2作品)にシートをかぶせて保護をしています。
■屋内に展示の20作品は通常通りご覧いただけます。

#砂像 #砂の美術館 #台風　
#鳥取 #鳥取砂丘 #鳥取観光 https://t.co/ratout4auF","[notice]
In preparation for the approach of Typhoon No. 14, from today (September 19), we have covered the outdoor exhibition works (2 works) with a sheet to protect them.
■The 20 works displayed indoors can be viewed as usual.

#sand sculpture #sand museum #typhoon
# Tottori # Tottori Sand Dunes # Tottori sightseeing https://t.co/ratout4auF"
555,555,2022-09-18 03:21:15+00:00,BZD_R0B0T,"@iko7373 鳥取観光場所
鳥取って何がある「砂丘」
残念耳舐めASMRではありませんでした！！","@iko7373 Tottori tourist spot
What is Tottori ""Sand Dunes""
Too bad it wasn't ear licking ASMR! !"
556,556,2022-09-17 14:56:33+00:00,Mushi_san64,"📍鳥取観光スポット
鳥取駅の中で、ショーケースに入ったあの有名な赤いジョウロを見ることができます。 https://t.co/skopGf5iC0","📍Tottori Sightseeing Spots
Inside Tottori Station, you can see the famous red watering can in a showcase. https://t.co/skopGf5iC0"
557,557,2022-09-17 12:44:34+00:00,DrGamotsu,"半年ぶりに髪を切りに三朝の梶川理髪館に行ってきた。何を隠そうここはすみれサマの聖地なのです。つい最近知りました…
#上坂すみれ 
#すみぺ 
#声優
#舞台ゲゲゲの鬼太郎 
#ねこ娘
#鳥取県 
#鳥取観光 
#鳥取旅行 
#三朝町 
#三朝温泉 
#梶川理髪館 
#世界床屋遺産 https://t.co/5t7LHrkIjo","I went to Kajikawa Barber Shop in Misasa to get my hair cut for the first time in half a year. This is a sacred place for Sumire-sama. I just recently found out...
#Sumire Uesaka
#sumipe
#voice actor
#stage gegege no kitaro
#cat girl
#Tottori Prefecture
#Tottori sightseeing
#Tottori trip
#Misasa Town
#Misasa Onsen
# Kajikawa barber shop
# World Barber Heritage https://t.co/5t7LHrkIjo"
558,558,2022-09-17 10:49:36+00:00,mi25game,"初の鳥取観光！＼(^o^)／

日帰りだから弾丸スケジュールで思ったより疲れた😂
水木しげるロード、砂の美術館、鳥取砂丘！
どれもめちゃくちゃ楽しかった(≧▽≦) https://t.co/1pSQvLIQTi","First Tottori sightseeing! \(^o^)/

It's a day trip, so I'm more tired than I thought with the bullet schedule😂
Mizuki Shigeru Road, Sand Museum, Tottori Sand Dunes!
Everything was so much fun (≧▽≦) https://t.co/1pSQvLIQTi"
559,559,2022-09-17 00:58:06+00:00,ChinachiJackey,いつも素晴らしい商品をありがとうございます。鳥取観光で美味しいお蕎麦を堪能し初めての砂丘でとても楽しく過ごさせていただきました。お土産で買って帰った梨も美味しくいただきました!楽し買った旅行を思い出しながら鳥取和牛堪能できたら嬉しいです。どうぞお体にお気をつけてお過ごし下さい。,Thank you for your wonderful products. I enjoyed delicious soba noodles while sightseeing in Tottori and had a great time at the sand dunes for the first time. The pears I bought as a souvenir were also delicious! I hope you can enjoy Tottori Wagyu beef while remembering the fun trip you bought. Please take care of yourself.
560,560,2022-09-16 03:07:45+00:00,sei_knyi,シルバーウィークに鳥取観光したい！！(唐突),I want to go sightseeing in Tottori during Silver Week! ! (brusqueness)
561,561,2022-09-16 00:11:23+00:00,Polture_Mash,【鳥取観光女子旅コース】おすすめから穴場まで1泊2日で人気スポット巡り | PrettyOnline https://t.co/h3Gh8RvtyQ,[Tottori sightseeing women's trip course] Visit popular spots from recommended to secret spots in 2 days and 1 night | PrettyOnline https://t.co/h3Gh8RvtyQ
562,562,2022-09-15 04:00:29+00:00,konomichi_kai,"ワイ11日夜行列車で出雲→12日出雲→13日鳥取観光してから夜帰宅→14日池袋

スケジュールのハードが過ぎる","Izumo on the 11th by night train → Izumo on the 12th → Return home at night after sightseeing in Tottori on the 13th → Ikebukuro on the 14th

the schedule is too hard"
563,563,2022-09-14 11:18:18+00:00,TABITABI_tk,"今日鳥取に入ったことで

47都道府県制覇！！！✨✨
北海道から沖縄まで頑張った！

でもまだ鳥取観光するし
大阪まで自走して帰るからあと数日！！
頑張るでー！","By entering Tottori today

Conquer all 47 prefectures! ! ! ✨✨
I did my best from Hokkaido to Okinawa!

But I still go sightseeing in Tottori
Just a few more days to drive back to Osaka! !
Do your best!"
564,564,2022-09-14 09:24:10+00:00,ndia_aera,"🌱日本茶カフェ葉の香🌱

鳥取市内にあるお茶を使ったスイーツが食べられるカフェです☕️
久松山を眺めながらゆったりまったりした時間が過ごせます♪
抹茶好きにはたまりません💚
鳥取県産のイチゴを使ったかき氷もオススメです！

#とりたべ
#鳥取観光
#ネテルダイヤ https://t.co/OPia5vgDJq","🌱 Japanese Tea Cafe Leaf Incense 🌱

A cafe where you can eat sweets made with tea in Tottori city☕️
You can spend a relaxing time while gazing at Mt. Hisamatsu♪
It is irresistible for matcha lovers 💚
We also recommend the shaved ice made with Tottori strawberries!

#Tori Tabe
#Tottori sightseeing
# Neteru diamond https://t.co/OPia5vgDJq"
565,565,2022-09-14 03:16:00+00:00,0602_harugiri,"聞く度に鳥取観光に来てテンションが上がったクロコダイルが目に浮かぶ

「帰るかぁ…あの海へ…(帰宅)」","Every time I hear it, I can see the crocodile that made me excited when I came to Tottori sightseeing.

""Let's go home... to that sea... (home)"""
566,566,2022-09-13 22:43:30+00:00,a08283nk,"8年前のリベンジ！
(ちょっとだけ鳥取観光w)

みんな、鳥取が雪降るイメージってないでしょwww日本海側だってこと忘れてない？😂
(ちなみにこの後土砂降り😇) https://t.co/WcBgqm4Cnd","Revenge from 8 years ago!
(A little Tottori sightseeing w)

Everyone, don't you have an image of snow falling in Tottori? Did you forget that it's on the Sea of ​​Japan side? 😂
(By the way, it rained after this 😇) https://t.co/WcBgqm4Cnd"
567,567,2022-09-13 13:39:20+00:00,spoon_makun222,"先月東京から来た友達と
鳥取観光してたら
熱中症で俺が倒れて入院したから

そのとき介抱してもらったお礼に
お酒と果物とお菓子をたんまり買って
さっきヤマトで発送した٩( 'ω' )و https://t.co/cF0Y1NXDab","With a friend who came from Tokyo last month
If you go sightseeing in Tottori
Because I collapsed from heat stroke and was hospitalized

Thank you for taking care of me at that time
Buy plenty of alcohol, fruits and sweets
٩( 'ω' )و sent by Yamato earlier https://t.co/cF0Y1NXDab"
568,568,2022-09-13 09:41:56+00:00,unsan26,"昨日から娘の友達が遊びに来ていたので鳥取観光！
産まれてからずっと鳥取に住んでるけど、鳥取っていい所なのね〜！
遊覧船に乗って海鮮丼食べに行って砂丘に行ってパンケーキ食べに行って満喫し過ぎ😁 https://t.co/m1vRKxTX78","My daughter's friend came to visit me yesterday, so I went sightseeing in Tottori!
I've been living in Tottori since I was born, but Tottori is a nice place!
I got on a pleasure boat and went to eat seafood rice bowl, went to the sand dunes and went to eat pancakes and enjoyed it too much 😁 https://t.co/m1vRKxTX78"
569,569,2022-09-13 03:20:26+00:00,aoaolov9,"@asa_ma_04 （鳥取観光楽しんできて！！🫰🏻💗）
お土産話待ってるで✨","@asa_ma_04 (Enjoy sightseeing in Tottori!! 🫰🏻💗)
Souvenir stories are waiting✨"
570,570,2022-09-13 02:25:27+00:00,kuroro0319,"今日も色々とパワーをもらいました😊
ゆったりとした風景。世界は美しい✨
いいね👍
#鳥取 #湯梨浜 #燕趙園 #鳥取の汽車 #鉄道のある風景 #鉄道写真 #鳥取の鉄道 #鳥取の自然 #鳥取観光 #湯梨浜観光 #共有 #中国庭園 https://t.co/uofKx9RXBH https://t.co/7ZETY0fEsY","I got a lot of power today too 😊
Relaxed scenery. The world is beautiful✨
Like 👍
#Tottori #Yurihama #Tsubamechoen #Train of Tottori #Landscape with railway #Railway photo #Railway of Tottori #Nature of Tottori #Tottori sightseeing #Yurihama sightseeing #Shared #Chinese garden https://t.co /uofKx9RXBH https://t.co/7ZETY0fEsY"
571,571,2022-09-12 14:07:24+00:00,8Irbv15FVeQ9cRf,@asuka_heymommy 未来の鳥取観光大使様は、東京には何年いても染まらないがん！,@asuka_heymommy The future Tottori tourism ambassador is a cancer that doesn't get stained no matter how many years he stays in Tokyo!
572,572,2022-09-12 13:16:49+00:00,qfpapa,"出張先で #田中舞 ちゃんが食リポしてるのをテレビで見ました！
鳥取だけで流れてるのかな
※切り抜きです

@tanakamaidayo
#鳥取 #倉吉 #鳥取旅行 #鳥取グルメ #鳥取観光 #鳥取県  #モデル #アイドル https://t.co/ktfvwGwFu0","I saw on TV that #MaiTanaka was reposting food while on a business trip!
I wonder if it flows only in Tottori
* clipping

@tanakamaidayo
#Tottori #Kurayoshi #Tottori Travel #Tottori Gourmet #Tottori Tourism #Tottori Prefecture #Model #Idol https://t.co/ktfvwGwFu0"
573,573,2022-09-12 11:42:13+00:00,8Irbv15FVeQ9cRf,@hima_heymommy さすが鳥取観光大使（仮）,@hima_heymommy Tottori tourism ambassador (provisional)
574,574,2022-09-12 09:33:00+00:00,Keiotravel_jp,"おつけいです🍐
#京王観光 本日の受付は終了しました。
ご来店有難うございました🤗

今日は #鳥取県民の日🏜️
鳥取県内には某コーヒー店をもじった #すなば珈琲  があります☕️

サイフォンを使ったこだわりコーヒー、鳥取観光のお供にぜひ😊

#企業公式がお疲れ様を言い合う
#企業公式秋のフォロー祭り https://t.co/GWY29JGwKm","It's your day 🍐
#Keio Tourism Today's reception has ended.
Thank you for coming to our store 🤗

Today is #Tottori Citizen's Day🏜️
In Tottori Prefecture, there is #Sunaba Coffee, a pun on a certain coffee shop☕️

Specialty coffee using a siphon, please accompany sightseeing in Tottori 😊

#Corporate official thank you for your hard work
#Corporate Official Autumn Follow-up Festival https://t.co/GWY29JGwKm"
575,575,2022-09-12 03:42:57+00:00,OROZI_DJ,前にイキスギねこやアモーレJPや、他にも沢山の友達を案内したスポットを含む、持ち時間と移動手段ごとに分けた鳥取観光オススメスポットまとめを作ったので、これから鳥取に観光に来る予定の友人知人は気軽に聞いてください🙏,"Previously, I made a list of recommended sightseeing spots in Tottori, including Ikisugi Neko, Amore JP, and many other spots that I guided many friends to, divided by time limit and means of transportation. Please feel free to ask acquaintances 🙏"
576,576,2022-09-12 03:32:22+00:00,snomura1950,"【完全攻略!】コナンの里、北栄町！コナン駅〜青山剛昌ふるさと館などコナンスポットぜーんぶ紹介します！オススメの周り方も！【鳥取観光】 https://t.co/qXvXPMGtcA @YouTubeより 

たのしい。行きたいなあ。","[Complete capture!] Conan's village, Hokuei town! We will introduce all Conan spots such as Conan Station to Gosho Aoyama Furusatokan! Recommended surroundings! [Sightseeing in Tottori] https://t.co/qXvXPMGtcA @YouTube

fun. I want to go"
577,577,2022-09-12 03:08:07+00:00,beHONEY_m,金曜に鳥取観光して土曜の島根公演行って帰ってもいいけど島根もさんかくやしな,"I could go sightseeing in Tottori on Friday, go to the Shimane performance on Saturday, and then go home, but Shimane is also triangular palm."
578,578,2022-09-11 10:20:33+00:00,fumachi_afilia,@yamasan_s_v なんか鳥取観光して島根に宿泊してるらしい！私はどこも分からんけど！😆,@yamasan_s_v It seems that they are staying in Shimane after sightseeing in Tottori! I don't know where! 😆
579,579,2022-09-11 09:57:45+00:00,misasakan1,"冬といえば・・・カニ🦀🦀
カニプランの販売も開始しました~🌟
ご利用は11月からとなります♨
是非、美味しいカニを食べて、温泉に浸かり、のんびりご滞在ください。
https://t.co/rjngnoO24M
#三朝温泉  #三朝館 
#鳥取 #温泉旅館 #温泉旅行 #鳥取旅行 #鳥取観光 #鳥取グルメ  #秋 #冬 #蟹 #かに https://t.co/g8s5RqBaSz","Speaking of winter, crab 🦀🦀
We have also started selling crab plans~🌟
Available from November♨
By all means, please eat delicious crabs, soak in the hot springs, and have a relaxing stay.
https://t.co/rjngnoO24M
#Misasa Onsen #Misasakan
#Tottori #Hot Spring Ryokan #Hot Spring Trip #Tottori Trip #Tottori Tourism #Tottori Gourmet #Autumn #Winter #Crab #Crab https://t.co/g8s5RqBaSz"
580,580,2022-09-11 03:52:37+00:00,cjd_haruka,"「 俺たちの花火 」in 殿ダム記念広場🎆
初鳥取県遠征LIVE 🎤💫
お越し下さった皆さま、関係者の皆さま、本当にありがとうございました🥰🤍🤍

LIVE後に上がった花火には、もぅ涙腺緩いワタシは込み上げまくりでした🥹😅🎆💖

今日は少し鳥取観光してくるよ🦉🌼
またどこかで皆さんに会えますように♡ https://t.co/k37GH37T8Q","""Our Fireworks"" in Tono Dam Memorial Square🎆
First Tottori expedition LIVE 🎤💫
Thank you very much to everyone who came and everyone involved 🥰🤍🤍

The fireworks that went up after the LIVE made my tears well up🥹😅🎆💖

I'm going to do some sightseeing in Tottori today🦉🌼
Hope to see you all again somewhere ♡ https://t.co/k37GH37T8Q"
581,581,2022-09-10 22:17:59+00:00,koutetuBINNKUSU,さて目が覚めてしまったが鳥取観光いくかな,"Well, I woke up, but I wonder if I'll go sightseeing in Tottori"
582,582,2022-09-10 13:58:14+00:00,tn120441,『鳥取観光大使になるぞ✨✨』 - Yui🦑🦑鳥取行きたい✨さんがLIVE配信中だよ！みんなで配信を盛り上げよう！ #ミクチャ https://t.co/3bByB4rXCH,"""I'm going to be a Tottori tourism ambassador ✨✨"" - Yui🦑🦑I want to go to Tottori✨ is live streaming! Let's liven up the distribution together! # Mikucha https://t.co/3bByB4rXCH"
583,583,2022-09-10 13:53:44+00:00,r6S2e,『鳥取観光大使になるぞ✨✨』 - Yui🦑🦑鳥取行きたい✨さんがLIVE配信中だよ！みんなで配信を盛り上げよう！ #ミクチャ https://t.co/tiQac70uWI,"""I'm going to be a Tottori tourism ambassador ✨✨"" - Yui🦑🦑I want to go to Tottori✨ is live streaming! Let's liven up the distribution together! #Mikucha https://t.co/tiQac70uWI"
584,584,2022-09-10 13:52:38+00:00,sO5rMwyaBh3Lyxm,『鳥取観光大使になるぞ✨✨』 - Yui🦑🦑鳥取行きたい✨さんがLIVE配信中だよ！みんなで配信を盛り上げよう！ #ミクチャ https://t.co/s4Uv6DGUNa,"""I'm going to be a Tottori tourism ambassador ✨✨"" - Yui🦑🦑I want to go to Tottori✨ is live streaming! Let's liven up the distribution together! #Mikucha https://t.co/s4Uv6DGUNa"
585,585,2022-09-10 09:50:35+00:00,mogmog___log,鳥取観光はこれで終了。鳥取駅でちょっと時間あったから降りてみたりした。帰りも3時間半くらいかけて岡山へ戻る。岡山駅で買った白桃のゼリーケーキがとても美味しかったです。 https://t.co/0AOlQy4bXk,"This is the end of Tottori sightseeing. I had some time at Tottori Station, so I tried getting off. On the way back, it takes about 3 and a half hours to return to Okayama. The white peach jelly cake I bought at Okayama station was very delicious. https://t.co/0AOlQy4bXk"
586,586,2022-09-09 09:55:14+00:00,ndia_aera,"鳥取砂丘に行くとにきは「さんかく氷」さんぜひ行ってみてください🍧
プリン屋さんが作る大山の雪解け水で作ったかき氷が美味しすぎる🤤🍮

#TikTok
#鳥取観光

 https://t.co/Sh3GkKfiCZ","When you go to Tottori Sand Dunes, please visit ""Triangular Ice""🍧
The shaved ice made by the pudding shop made with melted snow water from Mt. Daisen is too delicious 🤤🍮

#TikTok
#Tottori sightseeing

 https://t.co/Sh3GkKfiCZ"
587,587,2022-09-09 00:24:21+00:00,kazama_kizuna,"旅行SNSのRECOTRIPに投稿しました！みんなもアプリをDLして旅行をもっと楽しもう！ #recotrip #旅行 #打吹公園
 #打吹公園だんご   #倉吉   #鳥取
 #観光   #旅行   #天女伝説
 #羽衣池   #白いクジャク   #ニホンザル
 #ミニブタ
https://t.co/OnGesFtXoG","Posted on travel SNS RECOTRIP! Let's all download the app and enjoy the trip even more! #recotrip #travel #Utsubuki Park
 #Utsubuki park dumpling #Kurayoshi #Tottori
 #sightseeing #travel #tennyo legend
 #Hagoromo Pond #White peacock #Japanese macaque
 #mini pig
https://t.co/OnGesFtXoG"
588,588,2022-09-08 16:09:15+00:00,syaxlulu,宇崎ちゃん鳥取観光かぁ,Uzaki-chan sightseeing in Tottori?
589,589,2022-09-08 13:57:06+00:00,takepon039348,"@kenken41dj36 冬は蟹です🦀🤤
温泉もたくさんありますよ♨️
「鳥取に来てごしないや😆」
（鳥取に来てくださいね）

⚠️私は鳥取観光大使ではございません🤣","@kenken41dj36 Crabs in winter🦀🤤
There are also many hot springs♨️
""Don't come to Tottori😆""
(Please come to Tottori)

⚠️I am not the Tottori tourism ambassador🤣"
590,590,2022-09-08 13:26:59+00:00,agereba98,うん、良い鳥取観光回でした,"Yeah, it was a good Tottori sightseeing time"
591,591,2022-09-08 13:14:42+00:00,ajax_gdgd,鳥取観光は恋人が行く場所,Tottori sightseeing is a place for lovers to go
592,592,2022-09-08 11:20:11+00:00,poor_killerrr,土日の鳥取観光が確定しました。GG,Tottori sightseeing on Saturday and Sunday has been confirmed. GG
593,593,2022-09-07 07:16:56+00:00,MintLuigi,"なしっこ館のナッシーが可愛すぎる、
この素朴なお顔がたまらん！
あと梨の展示も素晴らしかった。梨好きには最高の空間！
#鳥取観光 https://t.co/QLzDAzYqVF","Nassy of Nashikokan is too cute,
I can't get enough of this simple face!
Also, the pear display was great. The best space for pear lovers!
# Tottori sightseeing https://t.co/QLzDAzYqVF"
594,594,2022-09-07 02:58:30+00:00,kazama_kizuna,"旅行SNSのRECOTRIPに投稿しました！みんなもアプリをDLして旅行をもっと楽しもう！ #recotrip #旅行 #土蔵そば
 #倉吉   #鳥取観光   #鳥取グルメ
 #白壁土蔵群
https://t.co/bmp4JnlOZh","Posted on travel SNS RECOTRIP! Let's all download the app and enjoy the trip even more! #recotrip #travel #dozo soba
 #Kurayoshi #Tottori sightseeing #Tottori gourmet
 #Shirakabe Dozogun
https://t.co/bmp4JnlOZh"
595,595,2022-09-05 03:39:23+00:00,SanshienTottori,"【外来入浴営業時間短縮のおしらせ】

#鳥取 #鹿野温泉 #温泉 #国民宿舎 #山紫苑 #鳥取県 #鳥取市 #onsen #鳥取グルメ #温泉旅行 #鹿野町 #温泉巡り #鹿野 #鳥取観光 #tottori #japan #源泉かけ流し #旅館 #鳥取旅行 #温泉好き #温泉大好き #日帰り温泉 #旅行 #日帰り入浴 #観光 #鳥取砂丘 #天然温泉 https://t.co/LSaR60csJ8","[Notice of shortening outpatient bathing hours]

#Tottori #Kano Onsen #Hot Spring #National Inn #Mountain Shien #Tottori Prefecture #Tottori City #onsen #Tottori Gourmet #Hot Spring Trip #Kano Town #Hot Spring Tour #Kano #Tottori Tourism #tottori #japan Travel #Hot spring lover #Hot spring lover #Day trip hot spring #Travel #Day trip bath #Sightseeing #Tottori sand dunes #Natural hot spring https://t.co/LSaR60csJ8"
596,596,2022-09-04 22:00:36+00:00,exp_ja,"【鳥取】
鳥取旅行で泊まりたいとっておきのホテル・旅館7選！

▽記事を読む
https://t.co/v23nsOF3Za

#DeepExperience 
#ディープエクスペリエンス 
#鳥取
#鳥取旅行 
#鳥取観光  
#鳥取ホテル https://t.co/TCyoUDo3EI","【Tottori】
Top 7 hotels and ryokans you'll want to stay at in Tottori!

▽ Read the article
https://t.co/v23nsOF3Za

#DeepExperience
#Deep Experience
#Tottori
#Tottori trip
#Tottori sightseeing
# Tottori Hotel https://t.co/TCyoUDo3EI"
597,597,2022-09-04 14:40:03+00:00,N_Atsubou,"お寿司🍣〜🎶🎶
『鳥取温泉ツーリング♨️』投稿してます😚✨✨
たまには美味しいお寿司もいいよね〜🎶🎶
#鳥取観光 #バイク好きと繋がりたい #皆生温泉 #なる美寿司 #お寿司 #バイク乗りとつながりたい https://t.co/OKdDfXDtve","Sushi 🍣〜🎶🎶
I'm posting ""Tottori Onsen Touring♨️""😚✨✨
Once in a while, delicious sushi is also good ~ 🎶🎶
#Tottori sightseeing #I want to connect with motorcycle lovers #Kaike Onsen #Narumi Sushi #Sushi #I want to connect with motorcycle riders https://t.co/OKdDfXDtve"
598,598,2022-09-04 11:44:53+00:00,chinzeitakayuki,@ymzkofficial おい!!ザキ!!鳥取出身でもないのに、鳥取観光PR大使就任かよ。あまりにも鳥取と縁もゆかりもないから、慌てた担当者が、すまし顔のザキに雑なカニを合成するしまつ。歴女なんだから、「私は、実は山崎毛利氏の生き残りです」とか、「山崎城は、私の別荘です」とか無理くりでも鳥取と絡んでいけよwww,"@ymzkofficial Hey!! Zaki!! Even though I'm not from Tottori, I'm supposed to be a Tottori tourism PR ambassador. Since he has no connections or ties to Tottori, the person in charge hurriedly synthesizes a crude crab into Zaki, who has a straight face. Since you're a historical woman, you can get involved with Tottori even if you force yourself to say, ""I'm actually a survivor of Mr. Mouri Yamazaki,"" or ""Yamazaki Castle is my villa."""
599,599,2022-09-04 07:31:18+00:00,rurushakudo,"鳥取観光終了。２時間しか無かったので砂丘は諦めて御朱印巡りしてました。聖神社と出雲大社鳥取分院で御朱印貰って、まちパル鳥取でマンホールカードを貰いました。
駅前の居酒屋で蟹チャーハンを食べて山陰旅の〆にしました。
あとは、スーパーはくとで帰るだけ。 https://t.co/7zMsTaVLN3","End of sightseeing in Tottori. I had only two hours, so I gave up on the sand dunes and went around the red stamps. I got goshuin at Hijiri Shrine and Izumo Taisha Tottori Branch, and got a manhole card at Machipal Tottori.
I ate crab fried rice at an izakaya in front of the station and finished my Sanin trip.
After that, just go home with a supermarket. https://t.co/7zMsTaVLN3"
600,600,2022-09-04 02:29:39+00:00,Sendou_Aoha,"撮影許可いただいていたのに紹介するの忘れてました💦

鳥取の駅前でオムライスをいただいた喫茶店は、
【カフェ・ド・グレコ】さんというお店です☕️
とっても美味しかったのでおすすめです😆
鳥取観光の際はランチや休憩にぜひ👍

https://t.co/HHdgg3Fmgq","I had permission to take a picture, but I forgot to introduce it💦

The coffee shop where I had omurice in front of Tottori station,
It is a shop called [Cafe de Greco] ☕️
It was very delicious, so I recommend it 😆
Please stop by for lunch or a break when sightseeing in Tottori👍

https://t.co/HHdgg3Fmgq"
601,601,2022-09-03 23:26:09+00:00,vI95ki7I4oXAM0L,@6markStart おはかなです👋😃ほんと、早いですよね。先週の日曜日鳥取観光スタートしましたね😃今日11:30からのインスタライブ楽しみです😄今日も、よろかなで〰️す😊🎶,"@6markStart It's time 👋😃 It's really early, isn't it? Sightseeing in Tottori started last Sunday😃 I'm looking forward to the Instagram live from 11:30 today😄Today is also good-️ 😊🎶"
602,602,2022-09-03 23:07:00+00:00,kazama_kizuna,"旅行SNSのRECOTRIPに投稿しました！みんなもアプリをDLして旅行をもっと楽しもう！ #recotrip #旅行 #みなと温泉ほのかみ   #境港市   #温泉
 #貸切風呂   #鳥取観光
 #目の前は海   #大山

https://t.co/Qb85dxcTrb","Posted on travel SNS RECOTRIP! Let's all download the app and enjoy the trip even more! #recotrip #travel #minatoonsenhonokami #sakaiminatocity #onsen
 #Private bath #Sightseeing in Tottori
 #Ocean in front of me #Daisen

https://t.co/Qb85dxcTrb"
603,603,2022-09-03 21:48:22+00:00,q21_t,"さばくだ！
#鳥取砂丘 #鳥取 #鳥取旅行 #鳥取観光 #砂丘 #砂の上 #砂場 #tottori #japan #dunes #sandhill  #beach
https://t.co/ebOCfK0YCK https://t.co/u6F47aO0DR","Judgment!
#Tottori Sand Dunes #Tottori #Tottori Travel #Tottori Tourism #Sand Dunes #On the Sand #Sandbox #tottori #japan #dunes #sandhill #beach
https://t.co/ebOCfK0YCK https://t.co/u6F47aO0DR"
604,604,2022-09-03 21:16:39+00:00,U_REIUZI,"サンライズ瀬戸で高松も良かったけど

出雲へ行くときに使うと決めました

松江や鳥取観光もしたいしね","Takamatsu was also good at Sunrise Seto

I decided to use it when going to Izumo

I also want to go sightseeing in Matsue and Tottori."
